geometry,Crime Type:,Occurrence Date/Time:,Location:,City:,Neighbourhood:
"X: 489254.2492, Y: 5453736.8306, Z: NaN",Offence Against a Person,2021-07-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Shaughnessy
"X: 489041.171, Y: 5456582.6363, Z: NaN",Offence Against a Person,2021-05-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kitsilano
"X: 489554.3385, Y: 5456307.6582, Z: NaN",Offence Against a Person,2021-02-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Fairview
"X: 489554.3385, Y: 5456307.6582, Z: NaN",Offence Against a Person,2021-08-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Fairview
"X: 489041.171, Y: 5456582.6363, Z: NaN",Offence Against a Person,2021-10-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kitsilano
"X: 489348.6958, Y: 5457557.8118, Z: NaN",Offence Against a Person,2021-02-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kitsilano
"X: 489198.1765, Y: 5451673.269, Z: NaN",Offence Against a Person,2021-12-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kerrisdale
"X: 488996.1313, Y: 5452079.7166, Z: NaN",Offence Against a Person,2021-12-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kerrisdale
"X: 489734.2554, Y: 5456875.9464, Z: NaN",Offence Against a Person,2021-05-26T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Fairview
"X: 489348.4235, Y: 5453528.7484, Z: NaN",Offence Against a Person,2021-04-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Shaughnessy
"X: 489348.4235, Y: 5453528.7484, Z: NaN",Offence Against a Person,2021-09-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Shaughnessy
"X: 489348.6958, Y: 5457557.8118, Z: NaN",Offence Against a Person,2021-05-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Kitsilano
"X: 489734.2554, Y: 5456875.9464, Z: NaN",Offence Against a Person,2021-11-10T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Fairview
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-02-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-09-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-11-21T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-04-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-04-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-04-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-04-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-03-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-06-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-12-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-03-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-08-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-01-05T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-22T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-07-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-02-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-09-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-09-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-06-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-07-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-07-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-12-23T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-03-14T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-07-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492728.2197, Y: 5458147.7697, Z: NaN",Offence Against a Person,2021-07-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-02-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-08-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-08-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-05-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-06-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-07-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-08-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-07-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492681.2643, Y: 5457532.98, Z: NaN",Offence Against a Person,2021-02-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-03-11T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-05-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-05-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 496982.3336, Y: 5457423.4496, Z: NaN",Offence Against a Person,2021-11-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 496983.8415, Y: 5458541.6583, Z: NaN",Offence Against a Person,2021-01-11T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 496983.8415, Y: 5458541.6583, Z: NaN",Offence Against a Person,2021-07-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 496988.2787, Y: 5459790.7044, Z: NaN",Offence Against a Person,2021-07-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497077.4648, Y: 5457834.0956, Z: NaN",Offence Against a Person,2021-10-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 496983.8415, Y: 5458541.6583, Z: NaN",Offence Against a Person,2021-07-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 496982.3831, Y: 5457423.4496, Z: NaN",Offence Against a Person,2021-05-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497079.0718, Y: 5456572.1432, Z: NaN",Offence Against a Person,2021-01-23T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497345.4833, Y: 5457099.7008, Z: NaN",Offence Against a Person,2021-07-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497077.4648, Y: 5457834.0956, Z: NaN",Offence Against a Person,2021-11-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497360.1578, Y: 5458207.7416, Z: NaN",Offence Against a Person,2021-08-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497173.8191, Y: 5458713.2495, Z: NaN",Offence Against a Person,2021-03-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497367.8434, Y: 5459554.5938, Z: NaN",Offence Against a Person,2021-05-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497367.0554, Y: 5458713.4537, Z: NaN",Offence Against a Person,2021-11-10T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497550.2631, Y: 5457621.3622, Z: NaN",Offence Against a Person,2021-05-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497466.8158, Y: 5456288.9003, Z: NaN",Offence Against a Person,2021-09-26T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Renfrew-Collingwood
"X: 497345.4833, Y: 5457099.7008, Z: NaN",Offence Against a Person,2021-02-08T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497554.8327, Y: 5458606.0429, Z: NaN",Offence Against a Person,2021-06-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497357.2194, Y: 5458117.0389, Z: NaN",Offence Against a Person,2021-09-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497341.838, Y: 5456571.6098, Z: NaN",Offence Against a Person,2021-03-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497341.838, Y: 5456571.6098, Z: NaN",Offence Against a Person,2021-06-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497555.7753, Y: 5457420.7414, Z: NaN",Offence Against a Person,2021-07-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497597.7342, Y: 5456883.8032, Z: NaN",Offence Against a Person,2021-02-25T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497597.7342, Y: 5456883.8032, Z: NaN",Offence Against a Person,2021-07-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497750.473, Y: 5457930.6088, Z: NaN",Offence Against a Person,2021-07-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497694.3553, Y: 5458298.4067, Z: NaN",Offence Against a Person,2021-10-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497758.1325, Y: 5459215.2831, Z: NaN",Offence Against a Person,2021-05-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497755.9284, Y: 5458607.8248, Z: NaN",Offence Against a Person,2021-02-25T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497744.3933, Y: 5457401.8176, Z: NaN",Offence Against a Person,2021-07-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497741.4799, Y: 5456595.4997, Z: NaN",Offence Against a Person,2021-06-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497822.1135, Y: 5456989.4439, Z: NaN",Offence Against a Person,2021-10-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497753.8199, Y: 5458912.5446, Z: NaN",Offence Against a Person,2021-06-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497928.2367, Y: 5457199.0371, Z: NaN",Offence Against a Person,2021-03-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497755.9284, Y: 5458607.8248, Z: NaN",Offence Against a Person,2021-08-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 497924.2511, Y: 5456372.2311, Z: NaN",Offence Against a Person,2021-06-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Renfrew-Collingwood
"X: 497822.1135, Y: 5456989.4439, Z: NaN",Offence Against a Person,2021-07-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Hastings-Sunrise
"X: 493046.1603, Y: 5458220.5088, Z: NaN",Offence Against a Person,2021-07-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-05-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-05-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-04-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-05-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-02-23T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-10-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-04-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-01-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-02-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-04-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-05-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-08-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-04-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-06-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-09-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-06-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-11-15T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-07-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-08-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-04-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-05-02T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-10-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-05-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-04-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-08-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-07-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-06-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-02-19T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-10-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-03-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-04-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-06-26T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-07-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-09-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-10-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-02-22T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-03-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-11-02T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-11-30T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-12-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-08-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493194.7062, Y: 5458416.9953, Z: NaN",Offence Against a Person,2021-05-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493342.143, Y: 5458613.3314, Z: NaN",Offence Against a Person,2021-05-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-05-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-10-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-12-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493342.143, Y: 5458613.3314, Z: NaN",Offence Against a Person,2021-08-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493308.9882, Y: 5458072.1701, Z: NaN",Offence Against a Person,2021-10-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-12-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493339.2067, Y: 5458513.0145, Z: NaN",Offence Against a Person,2021-01-26T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493339.2067, Y: 5458513.0145, Z: NaN",Offence Against a Person,2021-03-06T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493339.2067, Y: 5458513.0145, Z: NaN",Offence Against a Person,2021-05-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-09-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-11-25T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493342.143, Y: 5458613.3314, Z: NaN",Offence Against a Person,2021-07-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-02-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-04-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-06-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-07-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493215.6509, Y: 5459116.2897, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493342.143, Y: 5458613.3314, Z: NaN",Offence Against a Person,2021-03-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493225.2114, Y: 5457726.5317, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
